targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
3,0,39,1,0.0125025,0.000255686
0,0,39,0,0.0103275,0.000160644
1,0,39,0,0.010765,0.000165593
1,0,39,0,0.0094725,0.000111915
0,0,39,0,0.0094025,0.000123808
1,0,39,0,0.0105,0.000162464
1,0,39,0,0.010885,0.000178807
2,0,39,1,0.009755,0.000142382
0,0,39,0,0.0115275,0.000200827
0,0,39,0,0.0087,0.000108581
1,0,39,0,0.0103525,0.000156242
3,0,39,1,0.012075,0.000259875
0,0,39,0,0.01005,0.000133263
0,0,39,0,0.0092625,0.000116371
0,0,39,0,0.0107175,0.000157852
0,0,39,0,0.00991,0.000140396
0,0,39,0,0.010305,0.000144322
1,0,39,0,0.00885,0.000100471
1,0,39,0,0.00938,0.000121685
0,0,39,0,0.01105,0.000178503
3,0,39,1,0.008815,0.000108432
0,0,39,0,0.010415,0.000158435
1,0,39,0,0.011755,0.00023035
1,0,39,0,0.010025,0.000134221
0,0,39,0,0.0093625,0.000113952
0,0,39,0,0.010895,0.000173117
0,0,39,0,0.0107175,0.000165933
0,0,39,0,0.0662925,0.115579
1,0,39,0,0.0102425,0.000176335
0,0,39,0,0.01102,0.000199864
0,0,39,0,0.00918,0.000103577
1,0,39,0,0.011315,0.0002599
1,0,39,0,0.0118225,0.000231126
1,0,39,0,0.0100425,0.000149795
1,0,39,0,0.01165,0.000195323
1,0,39,0,0.00993,0.000137614
1,0,39,0,0.011825,0.00019622
2,0,39,1,0.012755,0.000249501
0,0,39,0,0.0118675,0.000194223
0,0,39,0,0.0108225,0.000185465
2,0,39,1,0.008885,8.1294e-05
1,0,39,0,0.0096625,0.000103274
0,0,39,0,0.0124525,0.000323955
1,0,39,0,0.01178,0.000195863
0,0,39,0,0.0128025,0.00027149
1,0,39,0,0.009825,0.00011733
1,0,39,0,0.009455,0.000120318
1,0,39,0,0.00895,0.000112312
0,0,39,0,0.0089875,9.43633e-05
1,0,39,0,0.0079125,6.50952e-05
1,0,39,0,0.0098825,0.000144144
2,0,39,1,0.008985,0.000114637
1,0,39,0,0.0101225,0.000154508
2,0,39,1,0.0099225,0.00013789
2,0,39,1,0.025055,0.00224696
1,0,39,0,0.01016,0.000152036
2,0,39,1,0.0130275,0.000302458
0,0,39,0,0.01364,0.000334482
1,0,39,0,0.0106875,0.000164738
0,0,39,0,0.0084225,7.59758e-05
0,0,39,0,0.0090375,8.81308e-05
1,0,39,0,0.012215,0.000261636
0,0,39,0,0.01052,0.000158762
2,0,39,1,0.009475,0.00010788
0,0,39,0,0.0091625,8.81147e-05
1,0,39,0,0.01216,0.000243951
1,0,39,0,0.014795,0.000366834
1,0,39,0,0.01068,0.000145364
1,0,39,0,0.011785,0.000202601
2,0,39,1,0.01142,0.000199078
1,0,39,0,0.011625,0.000200241
1,0,39,0,0.01047,0.000150976
1,0,39,0,0.0129525,0.000261148
1,0,39,0,0.01399,0.000326669
2,0,39,1,0.0087975,9.83398e-05
2,0,39,1,0.008235,7.23755e-05
0,0,39,0,0.0097975,0.000130882
3,0,39,1,0.0102,0.000125505
2,0,39,1,0.0089025,9.79367e-05
2,0,39,1,0.01031,0.000142207
1,0,39,0,0.0105675,0.000150697
0,0,39,0,0.012105,0.000214143
0,0,39,0,0.0097075,0.000124981
0,0,39,0,0.0087625,8.60437e-05
0,0,39,0,0.0086375,9.28978e-05
2,0,39,1,0.0118475,0.000208515
0,0,39,0,0.013805,0.000292192
0,0,39,0,0.0135525,0.000275971
1,0,39,0,0.01298,0.000246075
0,0,39,0,0.011275,0.000172326
0,0,39,0,0.013335,0.000272073
1,0,39,0,0.014325,0.000320798
1,0,39,0,0.012605,0.000232524
2,0,39,1,0.012365,0.000205507
2,0,39,1,0.01226,0.000193363
0,0,39,0,0.01274,0.000274997
0,0,39,0,0.0166,0.00101947
2,0,39,1,0.01151,0.000197744
2,0,39,1,0.0100325,0.000124416
1,0,39,0,0.010155,0.000131661
2,0,39,1,0.01292,0.000260788
0,0,39,0,0.00844,7.4363e-05
0,0,39,0,0.011175,0.00016947
2,0,39,1,0.0104575,0.000172282
2,0,39,1,0.0104425,0.00015104
2,0,39,1,0.012985,0.000277639
0,0,39,0,0.016355,0.000378541
0,0,39,0,0.0225475,0.000665149
2,0,39,1,0.0282375,0.000957401
3,0,39,1,0.0166425,0.000415398
1,0,39,0,0.0138025,0.000257283
1,0,39,0,0.0114825,0.000171529
0,0,39,0,0.0098975,0.000120031
1,0,39,0,0.00989,0.000134774
2,0,39,1,0.0117825,0.000208741
3,0,39,1,0.0112675,0.000188717
1,0,39,0,0.0101,0.000128648
0,0,39,0,0.0106825,0.000132983
1,0,39,0,0.0123,0.000227996
1,0,39,0,0.0098125,0.00013042
2,0,39,1,0.0107375,0.000163939
0,1,22,0,0.0104609,0.000159223
1,0,39,0,0.01029,0.000157554
0,0,39,0,0.0115075,0.000194825
1,0,39,0,0.0127375,0.000338589
0,0,39,0,0.0116325,0.000190674
2,0,39,1,0.0114825,0.000195846
0,0,39,0,0.01027,0.000137872
3,0,39,1,0.0101975,0.000141452
0,0,39,0,0.01033,0.000134091
0,0,39,0,0.0138925,0.000291246
1,0,39,0,0.0116025,0.000215531
0,0,39,0,0.0105125,0.000153425
1,0,39,0,0.009315,0.000105309
2,0,39,1,0.008975,9.85685e-05
2,0,39,1,0.00966,0.000128412
0,0,39,0,0.01022,0.000151216
0,0,39,0,0.009645,0.000122641
0,0,39,0,0.010955,0.000173985
1,0,39,0,0.0106275,0.000170857
0,1,8,0,0.0105778,0.000170422
1,0,39,0,0.0113,0.000181768
1,0,39,0,0.01206,0.000254636
2,0,39,1,0.009815,0.000131662
0,0,39,0,0.00944,0.000114624
0,0,39,0,0.0097125,0.000144134
1,0,39,0,0.009655,0.000128187
0,0,39,0,0.0103025,0.000152695
3,0,39,1,0.0672475,0.131912
0,0,39,0,0.01426,0.000337368
0,0,39,0,0.012165,0.000224587
0,0,39,0,0.014155,0.000322704
1,0,39,0,0.0120625,0.000219495
0,1,5,0,0.00873333,7.77333e-05
1,0,39,0,0.0099425,0.000133641
1,0,39,0,0.01216,0.000279364
1,0,39,0,0.0105275,0.000139484
0,0,39,0,0.0126525,0.000454343
0,0,39,0,0.0157425,0.000363364
0,0,39,0,0.0162225,0.000399088
1,0,39,0,0.0160225,0.000383405
1,0,39,0,0.0162025,0.000398082
1,0,39,0,0.0171725,0.000439405
2,0,39,1,0.0168175,0.000413896
1,0,39,0,0.01854,0.000498535
0,0,39,0,0.0112675,0.000182266
0,0,39,0,0.0140225,0.000317543
0,0,39,0,0.0106,0.000143014
0,0,39,0,0.0087075,7.86163e-05
4,0,39,1,0.0120575,0.000232239
2,0,39,1,0.010855,0.000180127
2,0,39,1,0.0104225,0.000155106
2,0,39,1,0.010285,0.000147082
0,0,39,0,0.0089375,8.17903e-05
2,0,39,1,0.0107725,0.00014666
0,0,39,0,0.0095375,0.000113542
2,0,39,1,0.0089575,0.000100946
2,0,39,1,0.0076875,6.06098e-05
1,0,39,0,0.009565,0.000123572
0,0,39,0,0.00894,0.000111871
0,0,39,0,0.0083675,7.95543e-05
0,0,39,0,0.0081225,6.96447e-05
0,0,39,0,0.009975,0.000124963
0,0,39,0,0.0091,8.6909e-05
0,0,39,0,0.009345,8.8291e-05
0,0,39,0,0.0097625,0.000104802
0,0,39,0,0.008935,0.000100717
1,0,39,0,0.0089825,0.000114009
2,0,39,1,0.00998,0.000142943
0,0,39,0,0.009365,0.000120076
0,0,39,0,0.012135,0.000253103
0,0,39,0,0.008795,7.9676e-05
0,0,39,0,0.0090625,8.62137e-05
0,0,39,0,0.01036,0.000152133
2,0,39,1,0.011215,0.000191351
1,0,39,0,0.0128475,0.000238569
2,0,39,1,0.01362,0.000280357
1,0,39,0,0.0140725,0.000306561
1,0,39,0,0.0128825,0.000241174
1,0,39,0,0.0127075,0.000237474
0,0,39,0,0.0116275,0.000171101
1,0,39,0,0.0134375,0.000315371
1,0,39,0,0.0180275,0.00133219
0,1,35,0,0.0123472,0.000233341
2,0,39,1,0.0120325,0.000215877
1,0,39,0,0.011375,0.00018791
0,0,39,0,0.0136725,0.000284546
1,0,39,0,0.0123325,0.000222765
0,0,39,0,0.01191,0.000208417
1,0,39,0,0.0113475,0.00018749
1,0,39,0,0.0097725,0.000127027
1,0,39,0,0.0113775,0.000229266
1,0,39,0,0.0107225,0.000172247
2,0,39,1,0.0092725,0.000117009
2,0,39,1,0.009575,0.000116405
0,0,39,0,0.01007,0.00014909
0,0,39,0,0.0096625,0.000124318
1,0,39,0,0.0106225,0.000157736
2,0,39,1,0.0084375,9.14362e-05
1,0,39,0,0.010135,0.000139431
2,0,39,1,0.01349,0.000294285
1,0,39,0,0.00857,7.82005e-05
4,0,39,1,0.00812,6.82475e-05
1,0,39,0,0.0149025,0.00033269
1,0,39,0,0.0160475,0.000357284
2,0,39,1,0.0120975,0.000230382
1,0,39,0,0.0112425,0.000182517
2,0,39,1,0.009945,0.000127726
2,0,39,1,0.0101175,0.00013442
1,0,39,0,0.009105,0.000100944
2,0,39,1,0.0124075,0.000252755
1,0,39,0,0.0112925,0.000207731
2,0,39,1,0.0105875,0.000162685
1,0,39,0,0.010315,0.000153094
1,0,39,0,0.01067,0.000173663
1,0,39,0,0.0098825,0.000131722
0,0,39,0,0.010065,0.000144925
2,0,39,1,0.00982,0.000136425
1,0,39,0,0.0104025,0.000148246
0,0,39,0,0.021475,0.00093161
3,0,39,1,0.00966,0.000128121
0,0,39,0,0.0081125,6.97898e-05
1,0,39,0,0.01075,0.000173501
1,0,39,0,0.00964,0.000102949
0,0,39,0,0.0101175,0.000147177
0,0,39,0,0.0136175,0.000317792
0,0,39,0,0.011025,0.000192093
1,0,39,0,0.0102725,0.000137071
2,0,39,1,0.0112525,0.000188907
2,0,39,1,0.0107875,0.000165674
0,0,39,0,0.0103975,0.00015921
1,0,39,0,0.010505,0.000176829
2,0,39,1,0.01029,0.000155316
3,0,39,1,0.01172,0.000213932
0,0,39,0,0.01332,0.000278261
0,0,39,0,0.0085225,8.86753e-05
0,0,39,0,0.010765,0.000170209
0,0,39,0,0.01125,0.000180394
0,0,39,0,0.0099675,0.000143753
1,0,39,0,0.0112625,0.000181128
0,0,39,0,0.0093475,0.000118871
3,0,39,1,0.010345,0.000151768
1,0,39,0,0.010485,0.000162034
0,0,39,0,0.0100175,0.000155487
1,0,39,0,0.0104375,0.000177292
0,0,39,0,0.0086375,9.46012e-05
2,0,39,1,0.0110875,0.000188281
2,0,39,1,0.0133275,0.000286021
0,0,39,0,0.009555,0.000121046
2,0,39,1,0.0084075,8.72802e-05
1,0,39,0,0.0092,9.1818e-05
1,0,39,0,0.0123175,0.000240196
2,0,39,1,0.0100175,0.0001273
1,0,39,0,0.00954,0.000144142
0,0,39,0,0.0094925,0.000106159
2,0,39,1,0.0098075,0.000144817
3,0,39,1,0.0106375,0.000163009
1,0,39,0,0.01044,0.000173978
0,0,39,0,0.0240375,0.000733741
0,0,39,0,0.01451,0.000328982
1,0,39,0,0.0159825,0.00036635
0,0,39,0,0.019345,0.000509999
1,0,39,0,0.0195075,0.000515392
1,0,39,0,0.0177075,0.000431893
1,0,39,0,0.01524,0.000341974
0,0,39,0,0.0097775,0.00022621
2,0,39,1,0.012075,0.000237327
1,0,39,0,0.0091125,0.000113934
0,0,39,0,0.0081225,6.78312e-05
2,0,39,1,0.0102025,0.000155046
3,0,39,1,0.0106825,0.000128451
1,0,39,0,0.0102675,0.000162008
0,0,39,0,0.0108975,0.000176361
2,0,39,1,0.0100425,0.000145951
2,0,39,1,0.011025,0.000181376
1,0,39,0,0.0106725,0.000180693
0,0,39,0,0.01062,0.00018644
2,0,39,1,0.012705,0.000245342
1,0,39,0,0.011615,0.000185353
2,0,39,1,0.0126,0.000242218
3,0,39,1,0.0105275,0.000162186
0,0,39,0,0.009115,0.000102225
2,0,39,1,0.01025,0.000154169
2,0,39,1,0.0114475,0.000193641
1,0,39,0,0.009135,8.73735e-05
1,0,39,0,0.009885,0.000131303
2,0,39,1,0.0086625,7.79927e-05
1,0,39,0,0.01135,0.000203744
0,1,32,0,0.0131182,0.000241226
0,0,39,0,0.014565,0.000314818
0,0,39,0,0.0101525,0.000134054
1,0,39,0,0.0100025,0.000152287
0,0,39,0,0.01027,0.000155681
0,0,39,0,0.009275,0.000154915
0,0,39,0,0.008875,9.4229e-05
0,0,39,0,0.0092025,8.87813e-05
0,0,39,0,0.0093825,0.000133441
0,0,39,0,0.009135,0.000104358
0,0,39,0,0.0092375,8.85573e-05
1,0,39,0,0.009685,9.65955e-05
1,0,39,0,0.0106,0.000118335
1,0,39,0,0.0113975,0.000206344
0,0,39,0,0.011215,0.000190814
2,0,39,1,0.009445,0.000112573
0,0,39,0,0.0129425,0.000284446
2,0,39,1,0.0117525,0.000192867
1,0,39,0,0.01246,0.000238406
2,0,39,1,0.0150125,0.000354339
1,0,39,0,0.010685,0.000176634
0,0,39,0,0.00958,0.000120065
1,0,39,0,0.0112025,0.000196077
1,0,39,0,0.009855,0.000139729
1,0,39,0,0.01281,0.000306271
0,0,39,0,0.0113125,0.000210456
0,0,39,0,0.0101525,0.000157112
1,0,39,0,0.0142025,0.000394725
2,0,39,1,0.00955,0.000118876
1,0,39,0,0.0093325,0.000105758
1,0,39,0,0.009575,9.98175e-05
0,0,39,0,0.008795,8.1909e-05
3,0,39,1,0.00959,0.0001249
1,0,39,0,0.0110125,0.000183934
0,0,39,0,0.0102925,0.000160369
2,0,39,1,0.008935,0.000100729
1,0,39,0,0.0088,8.03685e-05
1,0,39,0,0.008615,7.80245e-05
3,0,39,1,0.00892,9.89615e-05
1,0,39,0,0.00944,0.00010519
0,0,39,0,0.0115575,0.000202537
1,0,39,0,0.01137,0.000184714
1,0,39,0,0.01238,0.000242264
1,0,39,0,0.0131775,0.000261497
0,0,39,0,0.011875,0.000224227
0,0,39,0,0.012555,0.000240856
1,0,39,0,0.0133675,0.000273662
1,0,39,0,0.0092725,0.000104885
2,0,39,1,0.0094925,0.000108919
0,0,39,0,0.0103875,0.000148934
0,0,39,0,0.022015,0.000618082
2,0,39,1,0.0166425,0.000373866
0,0,39,0,0.0086025,9.59613e-05
1,0,39,0,0.011455,0.000206415
3,0,39,1,0.0109175,0.000188359
0,0,39,0,0.011215,0.000197797
0,0,39,0,0.00934,0.000115487
1,0,39,0,0.0109325,0.000178679
1,0,39,0,0.0110375,0.000195905
0,0,39,0,0.0105375,0.000159837
1,0,39,0,0.019465,0.000508578
1,0,39,0,0.0275075,0.000858624
1,0,39,0,0.01915,0.00050822
1,0,39,0,0.025085,0.000761552
1,0,39,0,0.0196025,0.000500947
0,0,39,0,0.0255,0.00078499
0,0,39,0,0.0105,0.000150479
1,0,39,0,0.011855,0.000204599
2,0,39,1,0.0118825,0.000211021
1,0,39,0,0.014045,0.000305381
1,0,39,0,0.0132675,0.000266969
1,0,39,0,0.021525,0.00167101
1,0,39,0,0.0097475,0.000129796
0,0,39,0,0.012545,0.000228883
1,0,39,0,0.0118675,0.000181592
1,0,39,0,0.0114675,0.000159959
1,1,38,0,0.0127462,0.000334841
0,0,39,0,0.0110875,0.000163913
2,0,39,1,0.015125,0.000373546
1,0,39,0,0.012095,0.000203975
0,0,39,0,0.0112225,0.000191161
1,0,39,0,0.0126225,0.000253615
0,0,39,0,0.012035,0.00023803
0,0,39,0,0.0104225,0.000157786
1,0,39,0,0.0165075,0.000432243
2,0,39,1,0.0127275,0.000243142
2,0,39,1,0.0129575,0.000333448
2,0,39,1,0.010355,0.000163526
0,0,39,0,0.0093475,0.000120858
0,0,39,0,0.0098975,0.000146405
1,0,39,0,0.0113525,0.000199328
1,0,39,0,0.0097325,0.000138225
1,0,39,0,0.0101775,0.000148203
1,0,39,0,0.01179,0.000219545
0,0,39,0,0.0101125,0.000150301
1,0,39,0,0.01156,0.000184455
2,0,39,1,0.01139,0.000198645
0,0,39,0,0.0086275,8.97752e-05
1,0,39,0,0.0117425,0.000215828
3,0,39,1,0.0124375,0.000226024
2,0,39,1,0.01286,0.000273764
1,0,39,0,0.0124875,0.000222646
1,0,39,0,0.01036,0.000153856
0,0,39,0,0.0100025,0.000146972
1,0,39,0,0.010275,0.000153962
1,0,39,0,0.0103875,0.000167951
0,0,39,0,0.009945,0.000146017
1,0,39,0,0.0095075,0.000131386
0,0,39,0,0.0095725,0.000132417
1,0,39,0,0.009815,0.00014213
1,0,39,0,0.0104275,0.000136435
1,0,39,0,0.013325,0.000269058
1,0,39,0,0.0116625,0.000197677
3,0,39,1,0.014535,0.000335381
0,0,39,0,0.011,0.000151177
1,0,39,0,0.0559425,0.0797619
0,1,27,0,0.0135071,0.000243301
1,0,39,0,0.01593,0.000530834
0,0,39,0,0.015535,0.000374579
0,0,39,0,0.014765,0.000350398
1,0,39,0,0.01052,0.000167866
0,0,39,0,0.0082075,8.78433e-05
1,0,39,0,0.0090575,0.000120379
0,0,39,0,0.0081975,8.63898e-05
0,0,39,0,0.00857,9.33165e-05
0,0,39,0,0.00817,6.9857e-05
1,0,39,0,0.01096,0.000195017
1,0,39,0,0.010455,0.000162135
2,0,39,1,0.0094425,0.000122707
2,0,39,1,0.0086175,9.57767e-05
0,0,39,0,0.0094025,0.000128661
4,0,39,1,0.008185,8.4496e-05
2,0,39,1,0.0107325,0.000178418
2,0,39,1,0.01033,0.000140113
1,0,39,0,0.0091375,8.52077e-05
1,0,39,0,0.00987,9.79835e-05
2,0,39,1,0.009305,8.8867e-05
2,0,39,1,0.0096525,9.41357e-05
1,0,39,0,0.00935,0.000106186
1,0,39,0,0.0106975,0.000176759
0,0,39,0,0.009825,0.000130722
1,0,39,0,0.01291,0.000265346
0,0,39,0,0.008385,7.33785e-05
1,0,39,0,0.0103,0.000151435
2,0,39,1,0.00858,7.8179e-05
1,0,39,0,0.0104575,0.000156604
0,0,39,0,0.011375,0.000195645
2,0,39,1,0.009725,0.000121936
1,0,39,0,0.01,0.000149321
0,0,39,0,0.0102525,0.000141386
2,0,39,1,0.00967,0.000186703
0,0,39,0,0.0103125,0.000150869
1,0,39,0,0.00973,0.000128025
1,0,39,0,0.0118275,0.000207586
2,0,39,1,0.0102675,0.000143203
1,0,39,0,0.0099275,0.00013621
1,0,39,0,0.0090025,0.00011604
1,0,39,0,0.008535,0.000102132
1,0,39,0,0.0082375,8.37258e-05
0,0,39,0,0.008325,8.73215e-05
1,0,39,0,0.00872,0.000108549
1,0,39,0,0.00926,0.000113686
1,0,39,0,0.01004,0.000180832
3,0,39,1,0.00951,0.000156569
2,0,39,1,0.00831,7.8237e-05
2,0,39,1,0.00983,0.000126138
2,0,39,1,0.01187,0.000265808
1,1,38,0,0.00966923,0.000114812
2,0,39,1,0.0081125,6.76687e-05
1,0,39,0,0.00918,0.000116443
3,0,39,1,0.0086825,9.47918e-05
1,0,39,0,0.0103525,0.000160581
1,0,39,0,0.0113425,0.000172842
3,0,39,1,0.0084925,9.04312e-05
1,0,39,0,0.0108575,0.000160259
0,0,39,0,0.013905,0.00038177
1,0,39,0,0.01386,0.000293937
1,0,39,0,0.0104,0.000152688
1,0,39,0,0.01011,0.000135751
1,0,39,0,0.0106525,0.000153451
0,0,39,0,0.0127475,0.000252489
1,0,39,0,0.0136525,0.000296542
2,0,39,1,0.01384,0.000293772
0,0,39,0,0.0115175,0.000186911
0,0,39,0,0.0153225,0.00036503
1,0,39,0,0.0107,0.000181472
1,0,39,0,0.010065,0.000153697
1,0,39,0,0.00944,0.0001175
1,0,39,0,0.011385,0.000194223
0,0,39,0,0.0101075,0.000164785
0,0,39,0,0.00888,9.75395e-05
0,0,39,0,0.0164175,0.000593459
0,0,39,0,0.0632175,0.109275
0,0,39,0,0.0099625,0.000114019
0,0,39,0,0.0124375,0.000295862
1,0,39,0,0.0099725,0.000118834
4,0,39,1,0.00808,6.7931e-05
1,1,13,0,0.00842143,7.26907e-05
0,0,39,0,0.0093875,0.000117786
0,0,39,0,0.0098675,0.000141663
1,0,39,0,0.0083225,8.84372e-05
0,0,39,0,0.0100075,0.00014176
1,0,39,0,0.009085,0.0001129
3,0,39,1,0.009505,0.000133475
0,0,39,0,0.0084025,8.73132e-05
0,0,39,0,0.00911,0.000123477
1,0,39,0,0.008175,8.3743e-05
1,1,14,0,0.0097,0.000134902
1,0,39,0,0.0105475,0.000172786
1,0,39,0,0.0214075,0.000611977
1,0,39,0,0.0243225,0.00072892
0,0,39,0,0.01925,0.000529573
1,0,39,0,0.008795,0.000105041
2,0,39,1,0.00915,0.000119384
1,0,39,0,0.00961,0.000142552
0,0,39,0,0.009205,0.00011895
0,0,39,0,0.009535,0.000134875
1,0,39,0,0.0087575,9.50382e-05
0,0,39,0,0.011835,0.000306252
1,0,39,0,0.0221875,0.00154555
1,0,39,0,0.017635,0.000453294
2,0,39,1,0.0150925,0.000365518
1,0,39,0,0.0129825,0.000512845
1,0,39,0,0.0079125,6.62738e-05
4,0,39,1,0.009325,0.000115558
2,0,39,1,0.010555,0.000165619
2,0,39,1,0.0094275,0.000115029
0,0,39,0,0.0086575,8.07293e-05
2,0,39,1,0.0102525,0.00017915
2,0,39,1,0.0124775,0.000239857
0,0,39,0,0.008875,8.00785e-05
0,0,39,0,0.009615,0.00011482
2,0,39,1,0.0085675,9.34703e-05
3,0,39,1,0.0084475,7.47103e-05
0,0,39,0,0.0093675,0.000122463
1,0,39,0,0.008065,7.1354e-05
1,0,39,0,0.008545,7.77265e-05
0,0,39,0,0.008345,7.74315e-05
1,0,39,0,0.0074825,5.71237e-05
0,0,39,0,0.008055,8.3015e-05
2,0,39,1,0.011115,0.000205941
3,0,39,1,0.008155,6.88595e-05
1,0,39,0,0.0095975,0.000123986
0,0,39,0,0.01286,0.000215048
1,0,39,0,0.0085475,0.000100128
1,0,39,0,0.0079675,6.50032e-05
1,0,39,0,0.00925,0.000101388
0,0,39,0,0.011275,0.000191921
1,0,39,0,0.0086975,9.55982e-05
2,0,39,1,0.009855,0.000151469
1,0,39,0,0.00982,0.000145001
1,0,39,0,0.009455,0.00012718
0,0,39,0,0.0113525,0.000283007
3,0,39,1,0.0215975,0.000612046
2,0,39,1,0.0180825,0.000478819
1,0,39,0,0.009705,0.000149277
2,0,39,1,0.0090425,0.000110552
1,0,39,0,0.0097325,0.000143745
0,0,39,0,0.008655,9.5264e-05
3,0,39,1,0.0089675,9.92252e-05
1,0,39,0,0.00783,6.3032e-05
1,0,39,0,0.0096525,0.000117548
0,0,39,0,0.0103325,0.000147129
1,0,39,0,0.01094,0.000168371
1,0,39,0,0.0093475,8.95122e-05
1,0,39,0,0.0090625,8.42497e-05
3,0,39,1,0.0117975,0.000210507
1,0,39,0,0.010695,0.000177653
0,0,39,0,0.00959,0.000121444
1,0,39,0,0.0104725,0.000167614
2,0,39,1,0.00965,0.000122866
1,0,39,0,0.0089775,0.000110037
2,0,39,1,0.0096825,0.00012665
0,0,39,0,0.010245,0.000131839
0,0,39,0,0.0094175,0.000114828
1,0,39,0,0.00833,8.55e-05
2,0,39,1,0.0124875,0.000235488
0,0,39,0,0.011355,0.000170425
1,0,39,0,0.012605,0.00022995
2,0,39,1,0.01292,0.000252141
0,0,39,0,0.01229,0.000226733
0,0,39,0,0.015705,0.000465146
0,0,39,0,0.010435,0.000155087
1,0,39,0,0.0102375,0.000124189
2,0,39,1,0.0090475,9.95882e-05
1,0,39,0,0.0103825,0.000136157
0,0,39,0,0.00955,0.000120068
0,0,39,0,0.0109975,0.000174964
0,1,35,0,0.0158083,0.00128067
2,0,39,1,0.01134,0.000224535
0,0,39,0,0.0095675,0.000142987
1,0,39,0,0.00951,0.000130069
2,0,39,1,0.0126725,0.000276503
1,0,39,0,0.00951,0.00014168
1,0,39,0,0.0094225,0.000120078
1,0,39,0,0.00872,0.000108852
2,0,39,1,0.0194125,0.000516898
2,0,39,1,0.02114,0.000583132
2,0,39,1,0.02796,0.000889088
2,0,39,1,0.0224925,0.000650099
0,0,39,0,0.0234125,0.000702257
1,0,39,0,0.0089925,0.000115653
2,0,39,1,0.00867,9.4229e-05
2,0,39,1,0.00887,0.000110373
1,0,39,0,0.008565,9.85255e-05
0,0,39,0,0.0082675,8.39523e-05
0,1,8,0,0.00892222,8.23611e-05
0,0,39,0,0.0084225,8.67222e-05
2,0,39,1,0.010625,0.000133636
0,1,5,0,0.0087,7.925e-05
0,0,39,0,0.00841,8.94435e-05
1,0,39,0,0.00955,9.2003e-05
1,0,39,0,0.0086675,9.30297e-05
2,0,39,1,0.0098225,0.000145917
0,0,39,0,0.00805,6.6517e-05
1,0,39,0,0.0102175,0.000144189
1,0,39,0,0.0114025,0.000192506
2,0,39,1,0.0103375,0.000162008
0,0,39,0,0.0118,0.000208802
2,0,39,1,0.01256,0.000222613
2,0,39,1,0.0096075,9.50777e-05
1,0,39,0,0.0092125,0.000104654
1,1,36,0,0.0106351,0.000163289
0,0,39,0,0.00944,0.00011101
0,0,39,0,0.0098925,0.000148805
0,0,39,0,0.0087525,9.45422e-05
1,0,39,0,0.01579,0.000379174
2,0,39,1,0.00994,0.000145609
2,0,39,1,0.013725,0.000311271
1,0,39,0,0.01327,0.000266391
0,0,39,0,0.0121525,0.000218244
1,0,39,0,0.0134825,0.000281887
0,0,39,0,0.0156925,0.000381646
2,0,39,1,0.016175,0.000399924
0,1,2,0,0.0258333,0.000802677
1,0,39,0,0.0140375,0.000307651
1,0,39,0,0.015135,0.000358574
0,1,14,0,0.01518,0.000354281
2,0,39,1,0.016265,0.000410736
2,0,39,1,0.0130225,0.000274377
1,0,39,0,0.010825,0.000189574
0,0,39,0,0.0162375,0.0003991
0,0,39,0,0.0153575,0.000365628
3,0,39,1,0.0182075,0.000480192
0,0,39,0,0.017725,0.000489987
2,0,39,1,0.0128525,0.0002549
1,0,39,0,0.013115,0.000271434
1,0,39,0,0.01308,0.000309319
1,0,39,0,0.0263425,0.000991108
0,0,39,0,0.0212775,0.00156773
0,0,39,0,0.01274,0.000246632
1,0,39,0,0.017585,0.000470839
0,0,39,0,0.012265,0.000240227
0,0,39,0,0.009525,0.000127509
1,0,39,0,0.0112975,0.000196618
2,0,39,1,0.00977,0.000128525
1,0,39,0,0.01954,0.000545656
0,0,39,0,0.011005,0.000181801
0,0,39,0,0.0156625,0.000372664
0,0,39,0,0.0127225,0.000252109
1,0,39,0,0.0158075,0.000370416
0,0,39,0,0.01259,0.000250455
1,0,39,0,0.0085775,7.57863e-05
0,0,39,0,0.0174425,0.000461237
1,0,39,0,0.014275,0.000306458
1,0,39,0,0.016775,0.000518556
1,1,19,0,0.01975,0.00053666
2,0,39,1,0.018835,0.000503018
2,0,39,1,0.0103475,0.000150276
3,0,39,1,0.009615,0.000132611
2,0,39,1,0.00868,7.81965e-05
3,0,39,1,0.0116825,0.000324717
0,0,39,0,0.0090375,0.000105987
1,0,39,0,0.013,0.000584338
2,0,39,1,0.0107925,0.00019278
3,0,39,1,0.00862,9.2258e-05
2,0,39,1,0.0091725,0.000119768
0,0,39,0,0.0083525,8.89798e-05
1,0,39,0,0.00842,8.6789e-05
2,0,39,1,0.008155,8.32255e-05
1,0,39,0,0.008805,0.000105829
2,0,39,1,0.0091375,0.000114532
0,0,39,0,0.0080625,8.06867e-05
0,0,39,0,0.0099375,0.000147813
2,0,39,1,0.01293,0.000243921
1,0,39,0,0.0680375,0.130222
1,0,39,0,0.008745,0.00010019
1,0,39,0,0.0090575,0.000115721
0,0,39,0,0.013055,0.000275012
2,0,39,1,0.01197,0.000257619
2,0,39,1,0.0079225,7.92627e-05
0,0,39,0,0.008315,8.36735e-05
2,0,39,1,0.009725,0.000131569
1,0,39,0,0.011525,0.000213206
1,0,39,0,0.0099725,0.000114237
1,0,39,0,0.0096675,0.000115406
