targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
0,1,15,0,0.0157,0.000361352
1,0,39,0,0.01602,0.000384748
1,0,39,0,0.0093875,0.000129286
1,0,39,0,0.01326,0.000324338
1,0,39,0,0.0149425,0.000362977
0,0,39,0,0.0150875,0.000369437
0,0,39,0,0.0113525,0.000206007
0,1,32,0,0.0160091,0.000410028
1,0,39,0,0.013365,0.000284282
0,0,39,0,0.0099575,0.000151954
1,1,39,0,0.0163625,0.000415697
0,0,39,0,0.02062,0.000550092
0,0,39,0,0.0181,0.000453839
1,1,13,0,0.0160714,0.000391469
2,0,39,1,0.01805,0.000440997
1,0,39,0,0.010905,0.000177839
0,1,37,0,0.0144105,0.000304248
2,1,19,0,0.018215,0.000450041
0,0,39,0,0.01397,0.000301023
1,0,39,0,0.0178375,0.000523952
1,0,39,0,0.015025,0.000345228
0,0,39,0,0.02247,0.000624907
3,0,39,1,0.0150525,0.000351573
1,0,39,0,0.0196475,0.000557323
1,0,39,0,0.0182825,0.00045939
1,0,39,0,0.0171725,0.00044574
2,0,39,1,0.018085,0.000512803
0,0,39,0,0.0145625,0.000328336
1,0,39,0,0.0168,0.000452294
0,0,39,0,0.013495,0.000318967
1,0,39,0,0.0182925,0.000496839
0,1,34,0,0.0143029,0.000320882
1,0,39,0,0.011855,0.000241933
0,0,39,0,0.016545,0.000394725
0,0,39,0,0.0169025,0.000414071
1,0,39,0,0.0142975,0.000379988
0,0,39,0,0.015345,0.000354418
0,0,39,0,0.017385,0.000479167
0,1,10,0,0.0127364,0.000362395
0,0,39,0,0.0189875,0.000519727
2,0,39,1,0.0234925,0.00101546
1,0,39,0,0.0194825,0.000516445
0,0,39,0,0.0167425,0.00041679
1,0,39,0,0.013315,0.000307946
1,0,39,0,0.0129625,0.000302628
3,0,39,1,0.0150475,0.000365754
0,0,39,0,0.0133275,0.000322274
1,0,39,0,0.0147175,0.000319935
2,0,39,1,0.019895,0.000625775
1,0,39,0,0.010125,0.000195385
0,0,39,0,0.017535,0.00046371
0,0,39,0,0.0098375,0.000161022
0,0,39,0,0.007,5.1296e-05
1,0,39,0,0.00675,4.75395e-05
1,0,39,0,0.00705,6.30985e-05
0,0,39,0,0.00809,0.000106013
0,0,39,0,0.006835,4.97985e-05
0,0,39,0,0.199447,1.41859
2,0,39,1,0.0173375,0.00047274
0,0,39,0,0.01767,0.000495091
0,0,39,0,0.020485,0.000593864
1,1,27,0,0.020925,0.000566072
2,0,39,1,0.01718,0.000500233
3,0,39,1,0.0160475,0.000450298
0,0,39,0,0.02089,0.00057708
0,0,39,0,0.0188,0.000519533
0,1,32,0,0.0186485,0.000502815
0,1,23,0,0.0169083,0.000412888
0,0,39,0,0.017575,0.000468041
0,0,39,0,0.0227625,0.000752363
1,0,39,0,0.0144075,0.000342277
0,0,39,0,0.0150125,0.000351282
0,0,39,0,0.00778,8.992e-05
1,0,39,0,0.0098625,0.000151466
1,0,39,0,0.0117825,0.000221949
1,0,39,0,0.0164075,0.000436894
1,0,39,0,0.01512,0.000529432
3,0,39,1,0.0188175,0.000511189
1,0,39,0,0.0175775,0.000437593
0,0,39,0,0.0127575,0.00026418
1,0,39,0,0.012355,0.000243466
0,0,39,0,0.0156475,0.000391606
1,0,39,0,0.01494,0.000370521
0,1,10,0,0.00892727,0.000134735
1,0,39,0,0.01088,0.000189648
1,0,39,0,0.016135,0.000438349
2,0,39,1,0.0165625,0.000432673
1,0,39,0,0.00956,0.00014597
1,0,39,0,0.0129675,0.000274479
0,0,39,0,0.01267,0.0002637
0,0,39,0,0.0166575,0.000460733
0,1,34,0,0.0162086,0.000529293
0,0,39,0,0.0203375,0.000596327
0,1,20,0,0.0217619,0.00061553
0,0,39,0,0.017725,0.000460767
2,0,39,1,0.0175475,0.00045269
2,1,33,0,0.0765676,0.136193
0,0,39,0,0.0173,0.00068472
1,0,39,0,0.0175375,0.000449774
3,0,39,1,0.0167725,0.000400197
1,0,39,0,0.016615,0.000421844
1,0,39,0,0.01502,0.000354473
0,1,33,0,0.0156206,0.00036173
0,0,39,0,0.0151625,0.000364465
0,0,39,0,0.0178925,0.000468156
3,0,39,1,0.0188975,0.000493305
0,0,39,0,0.01739,0.000451422
2,0,39,1,0.0138775,0.000318758
2,0,39,1,0.013375,0.000376439
0,1,9,0,0.01141,0.000175729
1,0,39,0,0.01429,0.00029725
0,1,28,0,0.0184828,0.000499999
0,0,39,0,0.011795,0.000213543
0,0,39,0,0.01348,0.000306843
1,1,32,0,0.0150545,0.000356865
1,0,39,0,0.0071825,5.35382e-05
0,0,39,0,0.0072175,5.38568e-05
0,0,39,0,0.00658,4.41805e-05
0,0,39,0,0.00651,4.3034e-05
0,0,39,0,0.00669,4.60445e-05
1,1,33,0,0.00697647,5.04982e-05
0,0,39,0,0.0145775,0.000338429
1,0,39,0,0.0180075,0.000492084
0,0,39,0,0.016275,0.000400256
1,1,32,0,0.0159515,0.000386332
1,0,39,0,0.0160475,0.000368921
1,1,31,0,0.0180813,0.000453859
1,1,28,0,0.0187897,0.000484163
1,0,39,0,0.019055,0.00051831
2,0,39,1,0.010835,0.000180019
1,0,39,0,0.0076175,7.52407e-05
0,0,39,0,0.0136975,0.000309691
1,1,16,0,0.0154882,0.000349429
3,0,39,1,0.01341,0.000286088
0,0,39,0,0.01217,0.000265715
1,0,39,0,0.0123725,0.000288893
0,0,39,0,0.0101975,0.000159781
1,0,39,0,0.0142275,0.000316651
0,1,27,0,0.0146607,0.000367485
0,0,39,0,0.0127575,0.000285637
0,0,39,0,0.01342,0.000313103
0,1,11,0,0.00668333,4.51067e-05
2,0,39,1,0.0171825,0.000432082
2,1,26,0,0.0166704,0.000414145
1,0,39,0,0.01779,0.000460546
2,0,39,1,0.0126575,0.000281119
0,0,39,0,0.0144975,0.000326609
2,0,39,1,0.0179125,0.000442524
2,0,39,1,0.0182225,0.000483884
0,0,39,0,0.016295,0.00040294
1,0,39,0,0.0165225,0.000478097
1,0,39,0,0.00889,0.0001086
1,0,39,0,0.016845,0.000436671
1,0,39,0,0.076325,0.11796
1,0,39,0,0.0255875,0.00143542
1,0,39,0,0.0167175,0.000422705
0,0,39,0,0.01278,0.000262977
0,0,39,0,0.0138025,0.000371625
1,0,39,0,0.018275,0.000465465
1,0,39,0,0.019275,0.000547299
0,1,19,0,0.02083,0.000547315
0,0,39,0,0.012915,0.000268808
1,0,39,0,0.0105825,0.000192053
1,0,39,0,0.0137125,0.000317271
1,0,39,0,0.00871,9.56995e-05
1,0,39,0,0.0218225,0.000700396
0,1,39,0,0.0184575,0.000497384
0,0,39,0,0.0205325,0.000612125
0,0,39,0,0.01557,0.000357331
0,0,39,0,0.0167675,0.000410087
1,0,39,0,0.0211975,0.000721908
1,1,31,0,0.0138906,0.000354476
2,0,39,1,0.0122575,0.000240386
0,0,39,0,0.0095475,0.000128853
0,0,39,0,0.0117775,0.000209097
0,0,39,0,0.0138675,0.000306537
1,1,13,0,0.00956429,0.000128185
0,0,39,0,0.013395,0.000289686
0,0,39,0,0.01637,0.000445346
0,0,39,0,0.0146875,0.000358719
1,0,39,0,0.006525,4.3721e-05
2,0,39,1,0.0063375,4.08762e-05
1,0,39,0,0.0129925,0.000277553
0,0,39,0,0.0069575,5.02052e-05
0,0,39,0,0.017295,0.00042046
0,0,39,0,0.0172175,0.000436109
0,0,39,0,0.0098375,0.000150003
0,0,39,0,0.01713,0.000418961
1,0,39,0,0.017725,0.000455779
1,0,39,0,0.0091875,0.000122944
1,0,39,0,0.008785,0.000118934
0,0,39,0,0.0127125,0.000270992
2,0,39,1,0.0084425,9.70623e-05
3,0,39,1,0.008415,9.9517e-05
1,0,39,0,0.01259,0.000254696
0,0,39,0,0.0213175,0.000586451
0,0,39,0,0.0163075,0.000382978
1,0,39,0,0.0154725,0.000367254
0,0,39,0,0.0165075,0.000462145
0,0,39,0,0.0179125,0.000466619
0,0,39,0,0.0128475,0.00028511
1,1,39,0,0.014905,0.000330986
0,0,39,0,0.01086,0.000178909
2,1,32,0,0.0185061,0.000522496
1,0,39,0,0.0157075,0.000373118
0,0,39,0,0.0143375,0.000388945
0,1,15,0,0.0229188,0.000638952
0,0,39,0,0.0158525,0.000421965
0,0,39,0,0.0129225,0.000271661
0,0,39,0,0.00822,9.8537e-05
1,0,39,0,0.0132225,0.000304759
2,0,39,1,0.0173875,0.000800784
0,1,23,0,0.0180542,0.000457776
0,0,39,0,0.01908,0.000570526
0,0,39,0,0.0178425,0.000679814
0,0,39,0,0.01546,0.000513201
0,0,39,0,0.01681,0.000429844
0,0,39,0,0.0136325,0.000293001
1,0,39,0,0.0202875,0.000569608
2,0,39,1,0.01855,0.000503821
0,0,39,0,0.0211175,0.000573483
1,0,39,0,0.0130575,0.000263086
0,0,39,0,0.01894,0.000503676
0,0,39,0,0.0143275,0.000323503
0,1,29,0,0.01744,0.000432595
2,1,35,0,0.0164056,0.000416301
1,1,37,0,0.0210974,0.000573261
1,1,16,0,0.0132824,0.000274486
0,1,22,0,0.0146913,0.000384972
0,0,39,0,0.0147125,0.000348482
1,0,39,0,0.0175325,0.000442482
4,0,39,1,0.01453,0.00034016
0,0,39,0,0.0195225,0.000509463
0,1,15,0,0.0180375,0.000460264
0,0,39,0,0.007495,7.1231e-05
0,0,39,0,0.0256675,0.00637517
3,1,31,0,0.0116031,0.000206506
0,0,39,0,0.012645,0.000299805
2,1,24,0,0.011512,0.000255682
2,0,39,1,0.0103525,0.000172985
0,0,39,0,0.011425,0.00021249
1,0,39,0,0.017325,0.00045221
2,0,39,1,0.012585,0.000281401
1,0,39,0,0.01355,0.000287533
0,0,39,0,0.0089825,0.000122339
1,0,39,0,0.0075425,6.84663e-05
0,0,39,0,0.0066075,4.47612e-05
1,0,39,0,0.00649,4.3278e-05
0,0,39,0,0.00671,4.6581e-05
1,0,39,0,0.006395,4.127e-05
0,0,39,0,0.007985,7.979e-05
1,0,39,0,0.015615,0.000369152
0,0,39,0,0.0181475,0.000501641
0,0,39,0,0.0108,0.00021203
1,0,39,0,0.0102125,0.000163074
1,0,39,0,0.0169875,0.000440484
2,0,39,1,0.015115,0.000340132
2,1,22,0,0.015087,0.000353725
1,0,39,0,0.014635,0.000327463
2,0,39,1,0.017195,0.000505098
0,0,39,0,0.013165,0.00032046
1,0,39,0,0.0121825,0.00025666
0,0,39,0,0.011085,0.000208512
2,0,39,1,0.0121,0.000253259
0,0,39,0,0.01932,0.000704725
0,0,39,0,0.01883,0.00050548
0,0,39,0,0.0158825,0.000418677
0,0,39,0,0.016965,0.000406879
1,0,39,0,0.01543,0.000350882
0,0,39,0,0.0134175,0.000291687
1,0,39,0,0.0112925,0.000211337
0,1,13,0,0.0151786,0.000332804
1,0,39,0,0.0146325,0.000321094
1,1,32,0,0.0165061,0.000397499
1,0,39,0,0.019755,0.000540184
0,0,39,0,0.0227725,0.000633938
0,0,39,0,0.0195475,0.000548566
0,0,39,0,0.0175225,0.000436327
1,0,39,0,0.0167575,0.000415917
0,0,39,0,0.0183925,0.000644123
2,0,39,1,0.0151175,0.000343729
0,1,21,0,0.0196182,0.000528263
1,0,39,0,0.0178125,0.000454256
0,0,39,0,0.011765,0.000211383
1,0,39,0,0.009805,0.000144273
0,0,39,0,0.0104175,0.000167065
0,0,39,0,0.0147175,0.000339033
0,0,39,0,0.02213,0.000623668
0,0,39,0,0.0160875,0.00043031
0,0,39,0,0.0215275,0.000600182
1,0,39,0,0.0143625,0.000318661
1,0,39,0,0.0134825,0.000400637
2,0,39,1,0.011495,0.000199832
1,0,39,0,0.0113475,0.000201136
1,0,39,0,0.012155,0.000225977
0,0,39,0,0.0146775,0.000343779
0,0,39,0,0.01357,0.000313932
0,1,30,0,0.0197742,0.000534532
2,0,39,1,0.0153775,0.000350571
1,1,38,0,0.0168795,0.000409183
0,0,39,0,0.0165525,0.000400337
1,0,39,0,0.016025,0.00037307
0,0,39,0,0.0187875,0.000532032
0,1,22,0,0.0134652,0.000317434
1,0,39,0,0.0171175,0.000421588
2,0,39,1,0.0183,0.000459406
1,0,39,0,0.01326,0.000284413
0,0,39,0,0.0135,0.000294953
1,0,39,0,0.01784,0.000444285
1,0,39,0,0.01902,0.000473013
0,0,39,0,0.0569875,0.0784312
1,0,39,0,0.0190575,0.000777894
2,0,39,1,0.011995,0.000236172
0,1,29,0,0.01135,0.000205618
0,0,39,0,0.0171925,0.000421888
1,0,39,0,0.01945,0.000605618
0,0,39,0,0.0136775,0.000288699
2,0,39,1,0.01819,0.00047234
1,1,39,0,0.01477,0.000342891
0,0,39,0,0.01535,0.000381047
1,0,39,0,0.0152975,0.00035587
0,0,39,0,0.016725,0.000462754
1,0,39,0,0.0138925,0.000360929
1,0,39,0,0.01522,0.000406633
0,0,39,0,0.0122025,0.000259486
0,0,39,0,0.01774,0.000459063
2,1,29,0,0.0121633,0.000247996
1,0,39,0,0.00801,9.0121e-05
2,0,39,1,0.0086325,0.000103237
0,0,39,0,0.0185375,0.00054208
0,0,39,0,0.0139275,0.000309241
0,0,39,0,0.0152425,0.000344762
2,1,27,0,0.0153214,0.000355503
0,0,39,0,0.0129075,0.000264675
1,0,39,0,0.0105275,0.000205127
0,0,39,0,0.0093825,0.000142767
0,0,39,0,0.014845,0.000369812
0,0,39,0,0.0097175,0.000158818
0,0,39,0,0.01514,0.000347556
2,0,39,1,0.0136175,0.000289741
0,0,39,0,0.0098625,0.0001507
3,0,39,1,0.00666,4.60035e-05
1,1,34,0,0.00673429,4.687e-05
0,0,39,0,0.00714,5.35975e-05
1,0,39,0,0.010455,0.000183708
0,0,39,0,0.0136125,0.000271175
1,0,39,0,0.0208425,0.000628556
1,1,11,0,0.0136583,0.000285433
0,0,39,0,0.01992,0.000547655
1,0,39,0,0.01884,0.000544024
2,1,35,0,0.0768139,0.107987
0,0,39,0,0.01756,0.000531658
0,1,26,0,0.0158407,0.000414363
0,0,39,0,0.01719,0.000432099
0,0,39,0,0.0141225,0.000313552
1,0,39,0,0.01147,0.000221196
1,0,39,0,0.0140825,0.000357154
0,0,39,0,0.0116525,0.00021511
2,0,39,1,0.00898,0.000119895
0,1,12,0,0.00999231,0.000152862
1,0,39,0,0.0136875,0.000302099
1,0,39,0,0.0148925,0.000343924
0,1,31,0,0.00863437,0.000108757
0,1,35,0,0.0122694,0.000253839
0,0,39,0,0.014285,0.000311741
1,0,39,0,0.017045,0.000440085
0,0,39,0,0.01533,0.000415174
1,0,39,0,0.014595,0.000331215
1,0,39,0,0.018735,0.000570992
0,1,39,0,0.0162875,0.000547427
0,0,39,0,0.0100225,0.000161761
0,0,39,0,0.01301,0.000262824
1,0,39,0,0.0136875,0.000291856
1,0,39,0,0.0165675,0.000396385
0,1,4,0,0.0193,0.000485178
2,0,39,1,0.0177,0.000436947
0,1,16,0,0.0194824,0.000523468
0,0,39,0,0.0179725,0.000460383
2,0,39,1,0.01642,0.000399676
0,0,39,0,0.0134525,0.000294535
2,0,39,1,0.0158575,0.000407498
3,0,39,1,0.0145725,0.000330068
1,0,39,0,0.012945,0.000266147
1,0,39,0,0.016265,0.000387294
1,0,39,0,0.0176175,0.00043174
1,1,30,0,0.00921613,0.00013473
0,0,39,0,0.0093625,0.000140915
1,1,15,0,0.00865,0.000115344
0,0,39,0,0.013295,0.000332865
1,0,39,0,0.0149825,0.000356827
0,0,39,0,0.0174175,0.000475715
0,0,39,0,0.016925,0.000406303
2,1,33,0,0.0141559,0.000311867
1,0,39,0,0.0164925,0.00040719
0,0,39,0,0.0178925,0.000514022
0,1,39,0,0.00741,7.1771e-05
1,0,39,0,0.01519,0.000393854
3,0,39,1,0.0113175,0.000230655
1,0,39,0,0.01502,0.000336526
1,0,39,0,0.0104625,0.000173224
0,0,39,0,0.013875,0.000294287
0,0,39,0,0.018265,0.000504442
0,0,39,0,0.0130675,0.000304331
1,1,36,0,0.0123432,0.000243189
1,1,28,0,0.0129655,0.000273385
0,0,39,0,0.011395,0.000212697
0,0,39,0,0.0138325,0.000295062
0,0,39,0,0.0147325,0.000324113
0,0,39,0,0.0134125,0.000306181
0,0,39,0,0.01004,0.000167137
0,0,39,0,0.0125425,0.000245979
3,1,38,0,0.00637179,4.10356e-05
0,1,25,0,0.00698462,5.07338e-05
1,0,39,0,0.0065725,4.47523e-05
2,0,39,1,0.0063775,4.12572e-05
0,1,32,0,0.00686667,4.88097e-05
1,0,39,0,0.00643,4.1901e-05
0,1,20,0,0.432319,3.67149
2,0,39,1,0.0146225,0.000322656
1,0,39,0,0.0156725,0.000433872
0,0,39,0,0.015755,0.000412673
1,0,39,0,0.0157675,0.000394247
1,0,39,0,0.0147475,0.000339712
0,0,39,0,0.01889,0.000621589
1,0,39,0,0.0183775,0.000789132
1,0,39,0,0.01218,0.000247982
0,0,39,0,0.01101,0.00018321
1,0,39,0,0.0119425,0.000221206
1,0,39,0,0.0170425,0.000414635
0,0,39,0,0.01047,0.000175947
0,1,17,0,0.0190111,0.000472481
0,0,39,0,0.0137075,0.000309141
1,0,39,0,0.0095275,0.000129176
1,1,21,0,0.00834091,9.49505e-05
1,0,39,0,0.0171675,0.000415185
0,0,39,0,0.01776,0.000449852
0,0,39,0,0.0152975,0.000385172
0,0,39,0,0.013895,0.00032008
0,0,39,0,0.01851,0.000486878
2,0,39,1,0.0178625,0.000639646
0,0,39,0,0.0084375,0.000134582
1,0,39,0,0.0115525,0.000254217
1,0,39,0,0.01067,0.000187213
0,1,38,0,0.0130077,0.000297749
0,0,39,0,0.0124825,0.000270955
1,0,39,0,0.0072,5.45665e-05
4,0,39,1,0.0127125,0.000264019
1,0,39,0,0.0076825,7.59948e-05
0,1,39,0,0.0183375,0.000469495
0,0,39,0,0.0125625,0.000253917
2,0,39,1,0.0166375,0.000426417
0,1,12,0,0.0197462,0.000593385
0,0,39,0,0.016265,0.000408591
0,0,39,0,0.0143725,0.000328519
0,0,39,0,0.0160925,0.000480172
1,1,28,0,0.0133483,0.000274369
1,0,39,0,0.0174075,0.00043702
0,0,39,0,0.0182225,0.00048433
0,0,39,0,0.0153125,0.000347898
2,0,39,1,0.013105,0.000285745
0,0,39,0,0.0143925,0.000471643
2,0,39,1,0.012405,0.000257019
0,0,39,0,0.010465,0.000170439
1,0,39,0,0.012315,0.000234201
0,0,39,0,0.01466,0.000356459
0,0,39,0,0.0139275,0.0003204
1,0,39,0,0.0108125,0.000207887
1,0,39,0,0.0123725,0.000240247
0,0,39,0,0.0153775,0.000395835
1,0,39,0,0.01297,0.000260059
2,0,39,1,0.01545,0.000368924
1,0,39,0,0.016015,0.000396677
0,0,39,0,0.00726,6.64185e-05
0,0,39,0,0.00654,4.3695e-05
0,1,27,0,0.00632143,4.11257e-05
0,0,39,0,0.006445,4.21875e-05
0,0,39,0,0.0064225,4.18692e-05
0,0,39,0,0.0066875,4.60803e-05
0,0,39,0,0.446007,7.70047
0,0,39,0,0.0175825,0.000465479
1,0,39,0,0.015275,0.000354326
1,1,21,0,0.0136273,0.000289885
0,0,39,0,0.0118725,0.000227909
0,0,39,0,0.0101475,0.000163313
1,0,39,0,0.01463,0.000331904
1,0,39,0,0.0172575,0.000448224
1,0,39,0,0.0121025,0.000234713
0,0,39,0,0.0101875,0.000166169
1,0,39,0,0.0163525,0.00044811
0,0,39,0,0.0118725,0.000228595
0,0,39,0,0.01363,0.000318957
0,0,39,0,0.012705,0.000309983
2,0,39,1,0.0140725,0.000321544
1,0,39,0,0.013775,0.000306736
0,1,31,0,0.00710312,5.24922e-05
0,0,39,0,0.015305,0.00038655
2,0,39,1,0.01404,0.000312126
0,0,39,0,0.01037,0.000168235
2,0,39,1,0.0124575,0.000248803
0,0,39,0,0.0101525,0.00019526
1,0,39,0,0.0083275,0.000105168
0,0,39,0,0.0085475,0.000114786
0,0,39,0,0.0134775,0.00030257
2,0,39,1,0.0163325,0.000387263
1,0,39,0,0.01616,0.000414261
0,0,39,0,0.0100775,0.000167809
0,0,39,0,0.0100875,0.000166862
1,1,12,0,0.0122154,0.000247362
1,0,39,0,0.0128625,0.000265627
0,1,35,0,0.00705278,5.25025e-05
1,0,39,0,0.0152025,0.000350688
0,0,39,0,0.0118225,0.000232179
0,1,34,0,0.0113914,0.000205509
0,0,39,0,0.0140675,0.00030585
1,0,39,0,0.0133825,0.000285015
1,0,39,0,0.0091325,0.00013256
2,0,39,1,0.0160875,0.000383259
1,0,39,0,0.014085,0.000330533
1,1,24,0,0.014812,0.000379586
2,0,39,1,0.013445,0.000287619
2,0,39,1,0.02039,0.000531248
0,0,39,0,0.0189075,0.00049575
1,0,39,0,0.01734,0.000424084
0,0,39,0,0.0168025,0.000407073
0,1,27,0,0.00901071,0.000149225
0,1,33,0,0.0138706,0.000300001
0,1,34,0,0.0164571,0.000400175
2,0,39,1,0.0169275,0.000425371
0,0,39,0,0.0687625,0.0850812
1,0,39,0,0.0229725,0.000944779
0,0,39,0,0.0207375,0.000584634
0,0,39,0,0.019255,0.000551113
1,0,39,0,0.01312,0.000263554
4,0,39,1,0.0190125,0.000552819
1,0,39,0,0.013495,0.000285176
0,0,39,0,0.0129275,0.000268207
2,0,39,1,0.0131475,0.000330423
3,0,39,1,0.006985,5.22635e-05
1,0,39,0,0.00699,5.1254e-05
2,0,39,1,0.0063325,4.03598e-05
1,0,39,0,0.00633,4.0508e-05
1,0,39,0,0.0075875,7.61833e-05
0,0,39,0,0.0107725,0.000179486
1,0,39,0,0.0153575,0.000339106
1,0,39,0,0.0196275,0.000512437
1,0,39,0,0.0125075,0.000252132
2,1,32,0,0.0131303,0.000273985
1,0,39,0,0.0137625,0.000291315
0,0,39,0,0.015445,0.000489197
0,0,39,0,0.0094375,0.000129353
0,0,39,0,0.0104925,0.000204352
2,0,39,1,0.008845,0.000107424
1,0,39,0,0.0131125,0.000310509
1,0,39,0,0.0150875,0.000338532
1,0,39,0,0.0155175,0.000371612
2,0,39,1,0.009705,0.000151507
1,0,39,0,0.013925,0.000326131
1,0,39,0,0.0175325,0.000444122
0,0,39,0,0.010695,0.000190376
1,0,39,0,0.011325,0.00021441
0,0,39,0,0.0162925,0.000400805
0,0,39,0,0.0069,4.9711e-05
0,0,39,0,0.0201125,0.000542027
1,0,39,0,0.00933,0.000129623
1,0,39,0,0.013615,0.000331241
0,0,39,0,0.0126525,0.000257985
0,0,39,0,0.0162925,0.000377135
2,1,21,0,0.0123682,0.000251853
0,0,39,0,0.019305,0.000511431
0,0,39,0,0.0104575,0.000172333
1,0,39,0,0.0121275,0.00024916
0,0,39,0,0.0106375,0.000186716
0,1,37,0,0.0126132,0.000260186
0,0,39,0,0.0627075,0.0829788
0,0,39,0,0.01541,0.000790636
0,0,39,0,0.0125125,0.000252589
1,0,39,0,0.01596,0.000399109
1,1,32,0,0.0116212,0.000222069
1,0,39,0,0.0165625,0.000398465
2,0,39,1,0.01442,0.000333074
1,0,39,0,0.018215,0.000507465
1,1,13,0,0.0154929,0.000366772
0,0,39,0,0.0175925,0.000458005
1,0,39,0,0.0144525,0.000363166
1,1,17,0,0.00952222,0.000120982
1,0,39,0,0.0114725,0.000228103
1,1,37,0,0.0169079,0.000489313
2,1,37,0,0.0128553,0.000269329
1,0,39,0,0.01778,0.000466263
0,0,39,0,0.0094975,0.000159512
0,0,39,0,0.0150325,0.000398025
1,0,39,0,0.01816,0.000667885
0,0,39,0,0.016625,0.000427782
1,1,36,0,0.0211027,0.000679474
0,0,39,0,0.01231,0.000268767
0,1,24,0,0.017184,0.00044208
0,1,29,0,0.00932667,0.000132351
0,0,39,0,0.0119125,0.000224532
0,0,39,0,0.016945,0.000422907
0,0,39,0,0.014545,0.000336831
0,0,39,0,0.0151475,0.000356495
1,0,39,0,0.01611,0.000418699
0,0,39,0,0.0155,0.000402267
1,0,39,0,0.015685,0.000438611
0,0,39,0,0.0167325,0.000430983
0,0,39,0,0.0159425,0.000406572
0,0,39,0,0.0181725,0.000489302
0,0,39,0,0.01176,0.000245745
1,0,39,0,0.01466,0.000340337
1,0,39,0,0.0162375,0.000413464
0,0,39,0,0.01192,0.000233969
0,0,39,0,0.013005,0.000300974
1,1,32,0,0.0179091,0.000470056
0,0,39,0,0.019335,0.000581031
0,0,39,0,0.015075,0.000368687
1,0,39,0,0.0131525,0.000282175
1,0,39,0,0.011505,0.000209447
0,0,39,0,0.01524,0.000371049
0,0,39,0,0.019675,0.000533365
0,0,39,0,0.012355,0.000282705
0,0,39,0,0.02028,0.000553575
0,0,39,0,0.02091,0.000624774
1,0,39,0,0.0222625,0.000672171
2,0,39,1,0.01962,0.000547227
0,1,11,0,0.024125,0.000701531
0,0,39,0,0.07495,0.0904525
2,1,38,0,0.0143821,0.000310557
2,0,39,1,0.0159975,0.000374093
1,0,39,0,0.0149975,0.000345831
0,0,39,0,0.01686,0.000410957
0,1,18,0,0.0124789,0.000248971
2,1,26,0,0.0122444,0.000238884
0,0,39,0,0.0168775,0.000435101
2,0,39,1,0.0176625,0.000448033
0,1,18,0,0.0187,0.000481853
1,0,39,0,0.016385,0.000392507
0,0,39,0,0.0162775,0.000404137
0,0,39,0,0.0147725,0.000335468
1,0,39,0,0.0137175,0.000343753
0,0,39,0,0.0123325,0.000253174
0,0,39,0,0.0100825,0.000165778
2,1,28,0,0.00964828,0.000150432
1,0,39,0,0.01068,0.000185985
2,0,39,1,0.0107325,0.00017934
1,0,39,0,0.0082825,9.55838e-05
1,0,39,0,0.006675,4.59865e-05
1,0,39,0,0.0071725,5.37037e-05
1,0,39,0,0.00654,4.42965e-05
0,0,39,0,0.0073425,5.63803e-05
0,0,39,0,0.0067025,4.67387e-05
0,0,39,0,0.0171125,0.000560689
0,0,39,0,0.010165,0.000171071
0,0,39,0,0.0155675,0.000396165
0,0,39,0,0.01547,0.000388394
0,0,39,0,0.014125,0.000477824
0,0,39,0,0.0179325,0.000595346
0,0,39,0,0.016805,0.000415188
1,0,39,0,0.018985,0.000504291
3,0,39,1,0.02118,0.000566358
0,0,39,0,0.0181375,0.000457379
0,0,39,0,0.0169725,0.000437872
2,0,39,1,0.0182575,0.000461038
1,0,39,0,0.01387,0.000284888
0,0,39,0,0.022985,0.000626316
0,0,39,0,0.0193975,0.000526236
0,0,39,0,0.0089175,0.00010854
1,0,39,0,0.011255,0.00022931
0,0,39,0,0.0201,0.000544496
0,0,39,0,0.0277425,0.00181308
1,0,39,0,0.0135275,0.000271412
1,0,39,0,0.0167225,0.000410971
1,1,18,0,0.0158316,0.000395956
0,1,11,0,0.010225,0.000149534
2,0,39,1,0.015735,0.000366223
0,0,39,0,0.0182225,0.000493878
1,0,39,0,0.0154625,0.000374346
1,0,39,0,0.0155375,0.000377576
0,0,39,0,0.0139475,0.000357142
1,0,39,0,0.01315,0.000421422
0,0,39,0,0.0150125,0.000353307
0,1,20,0,0.0208857,0.000587034
1,0,39,0,0.0179575,0.000462985
0,1,15,0,0.0108437,0.000210149
1,1,22,0,0.0114522,0.000205385
1,0,39,0,0.0133825,0.000298377
0,1,13,0,0.01945,0.000521054
1,0,39,0,0.016585,0.000403849
0,0,39,0,0.0217675,0.00059195
1,0,39,0,0.012195,0.000247634
1,0,39,0,0.0172975,0.000409093
1,0,39,0,0.0201425,0.000512763
0,0,39,0,0.01336,0.000291449
0,0,39,0,0.0156725,0.000372183
0,0,39,0,0.02109,0.000593119
1,0,39,0,0.0164,0.000420699
0,0,39,0,0.018375,0.000465502
0,1,16,0,0.0172471,0.000422609
0,0,39,0,0.0206675,0.000566549
0,1,19,0,0.00918,0.000143473
1,0,39,0,0.015525,0.000473002
0,1,35,0,0.0164139,0.000388667
1,1,37,0,0.0123105,0.0002325
2,0,39,1,0.01489,0.0003639
0,0,39,0,0.010625,0.000172302
0,0,39,0,0.0137575,0.000319396
1,0,39,0,0.0105075,0.000181417
